Mean,Color,Period,Period_fit,Amplitude,Std,Autocorrelatio_ length,Beyond1Std,FluxPercentileRatioMid20,Meanvariance,MedianAbsDev,Rcs,Skew,SmallKurtosis
-7.359539961,0.9799383,354.8921074,9.87E-48,0.1365,0.060142755,0.206181,0.176413255,0.107526882,-0.008172081,0.0285,0.13497794,1.828019603,5.116438906
-7.264328729,1.057393315,398.1716327,9.18E-82,0.198,0.099588895,0.722535,0.268876611,0.147058824,-0.013709305,0.065,0.114896048,0.707891601,0.477535962
-6.099737288,2.103290056,131.42166,3.83E-79,0.5415,0.274370712,7.422516,0.325800377,0.164309032,-0.044980743,0.1835,0.221577294,0.151249852,-0.250480946
-7.316344732,1.277549803,510.1574044,4.92E-107,0.2335,0.121474393,0.48169,0.251386322,0.15503876,-0.016603153,0.077,0.107733895,0.895049123,0.728742165
-7.148378049,1.399806794,544.167898,5.57E-104,0.2895,0.151389861,6.73101,0.297373358,0.149425287,-0.021178211,0.11,0.147409822,0.569752385,-0.253972506
-6.159735687,2.479663735,395.5692089,3.68E-120,0.649,0.317029265,0.20397,0.360687023,0.141718335,-0.051467998,0.1985,0.152079612,-0.312684718,-0.032646929
-6.569151803,2.502009647,627.6951736,4.96E-182,3.05925,1.718985198,17.709198,0.384250474,0.131939564,-0.261675365,1.101,0.177537526,-0.175562263,-0.72999168
-7.468988506,1.299756649,510.5321593,9.15E-169,0.48925,0.275915842,35.173638,0.312997347,0.187871581,-0.036941527,0.195,0.179446233,0.577718491,-0.537629864
-7.289475184,1.583891171,78.11022459,2.53E-33,0.24025,0.122530366,3.460418,0.315257353,0.147058824,-0.016809216,0.082,0.120899315,0.287239783,0.143735829
-5.93044,2.114084291,194.4190708,2.52E-104,0.71625,0.354578289,6.689504,0.30212766,0.145032051,-0.059789542,0.233,0.126772975,0.309277396,0.11330788
-7.18115873,1.633000361,1.013806028,0.002832281,0.255,0.130318195,1.94398,0.174603175,0.150259067,-0.018147238,0.059,0.244388932,1.761838597,4.775034863
-6.908581975,1.238462617,29.12425512,3.85E-41,0.11175,0.056053082,0.243484,0.322147651,0.159340659,-0.008113544,0.038,0.086227103,0.047089085,0.031465782
-7.913587571,1.148542658,38.32168296,1.37E-19,0.0975,0.049618767,5.78028,0.302259887,0.148148148,-0.006270072,0.032,0.102590661,0.197089431,0.478832962
-6.939126844,0.94943244,196.2680078,1.12E-79,0.10825,0.05600292,2.43484,0.324483776,0.145945946,-0.0080706,0.036,0.110819525,0.46439917,0.139367176
-7.824810329,1.67525886,156.4714883,6.23E-69,0.2955,0.152755221,6.68704,0.303286385,0.12804878,-0.019521907,0.093,0.156552755,0.072376675,0.896590463
-5.367000956,2.461096066,431.3538326,1.62E-138,0.9285,0.497782873,61.05112,0.396749522,0.179658952,-0.092748795,0.3435,0.295827017,-0.349811166,-0.458331352
-6.614878846,1.239406868,56.36762855,6.72E-68,0.3085,0.159300722,0.412362,0.295192308,0.156424581,-0.024082183,0.103,0.056572358,0.175682858,0.228541465
-6.957192966,1.722467266,906.9464967,5.56E-34,0.21925,0.112986278,8.752822,0.338403042,0.147138965,-0.016240211,0.0775,0.136489652,0.138457209,-0.364458665
-7.362330609,1.462291332,71.28837092,1.99E-82,0.179,0.093806271,0.407108,0.329700272,0.17,-0.012741383,0.066,0.115359572,-0.194679261,-0.262774552
-6.53677887,1.744246383,207.9274047,1.74E-139,1.2625,0.779352809,9.410082,0.347665848,0.284263959,-0.119225818,0.637,0.098166986,0.419045983,-1.025614511
-6.592252778,1.79616004,156.971509,1.55E-35,0.261,0.139995595,9.278145,0.322222222,0.186788155,-0.021236382,0.0985,0.156419659,0.026549473,-0.177272883
-7.180079681,1.247100551,0.997256424,3.30E-20,0.131,0.064401847,3.421848,0.261620186,0.167464115,-0.008969517,0.039,0.125622012,0.50958257,1.446407911
-7.124349903,1.77925696,347.3412115,1.29E-81,0.414,0.205086311,0.412362,0.307017544,0.155462185,-0.02878667,0.1415,0.172754917,-0.186327096,-0.104961509
-7.277535104,1.214757485,53.88152015,1.05E-41,0.213,0.106241714,8.67042,0.30170778,0.123943662,-0.014598585,0.0665,0.087724021,0.447728997,0.025621455
-7.713352941,0.942090866,94.29266027,5.89E-37,0.175,0.089343715,13.134044,0.293007769,0.167235495,-0.011582993,0.059,0.086071553,0.18369934,-0.044056851
-7.189181342,0.991419576,333.1640192,8.24E-57,0.137,0.071447857,18.719489,0.314465409,0.165938865,-0.009938247,0.046,0.07683066,0.923322564,1.347450834
-5.696204444,2.277444316,347.5975887,4.85E-202,1.51125,0.930705067,25.678638,0.384888889,0.282897096,-0.16339039,0.831,0.217366105,0.110044016,-1.141351729
-7.90066731,0.897564729,360.4075015,2.16E-32,0.1175,0.059786749,8.313344,0.286403086,0.144329897,-0.007567304,0.039,0.125404585,0.398456302,0.306132033
-7.883660797,0.806116357,296.8188535,2.69E-57,0.0935,0.047303918,4.681742,0.284522706,0.120253165,-0.006000248,0.027,0.101701844,0.620289668,0.020112434
-7.213150467,1.152835863,28.99651321,4.76E-28,0.1075,0.054880046,0.240845,0.236448598,0.134146341,-0.007608332,0.029,0.074024666,1.450507004,6.00021832
-7.392967153,1.069784416,440.4401577,4.48E-130,0.24025,0.138663435,5.566887,0.323905109,0.145124717,-0.018756128,0.0955,0.104649329,0.436518722,-0.643642715
-7.127419295,1.109995478,43.07397609,2.18E-40,0.1105,0.05838806,1.443267,0.293135436,0.171122995,-0.008192034,0.038,0.121217452,0.378337486,1.160763382
-7.601793167,1.213468814,151.1577494,1.23E-129,0.67725,0.375309856,1.44507,0.299168975,0.148972603,-0.049371227,0.291,0.210453205,0.298311454,-0.6564077
-7.117397412,1.198111248,379.6520219,2.23E-39,0.11,0.056821827,0.240845,0.306839187,0.164835165,-0.007983512,0.0385,0.121377917,0.114221051,0.373793068
-7.663735322,0.95484323,87.76901581,4.34E-93,0.217,0.111962344,12.417684,0.332712022,0.169354839,-0.01460937,0.082,0.064601172,0.200039519,-0.422057636
-6.886539683,1.656379168,93.32115398,4.81E-71,0.5245,0.278786302,12.24267,0.320802005,0.197429907,-0.040482785,0.203,0.144840878,0.385565253,0.211687165
-7.086023853,1.210830507,0.997315724,3.25E-36,0.12675,0.066072433,0.412362,0.334862385,0.153846154,-0.009324331,0.0455,0.124304946,0.145286524,-0.345216956
-7.405074074,1.603672391,148.4094267,3.88E-60,0.358,0.188691773,16.7176,0.328584995,0.10952381,-0.025481416,0.119,0.171605257,-0.226866045,-0.126255605
-7.556274419,0.940919765,418.5906908,1.78E-62,0.1235,0.061436767,5.566887,0.333953488,0.13592233,-0.008130563,0.039,0.114602181,0.337917219,0.090298655
-6.876921178,1.540184716,69.17388534,1.37E-38,0.3275,0.168322088,1.360048,0.334283001,0.163732394,-0.024476373,0.118,0.152178668,0.149058403,-0.445635012
-7.574346226,1.545556999,0.999696077,1.83E-25,0.2325,0.117698255,0.412362,0.34245283,0.146529563,-0.015539065,0.0845,0.207386968,0.00458049,-0.388715765
-8.252257196,1.185148601,91.71369067,4.68E-73,0.135,0.068529845,14.209855,0.311977716,0.152173913,-0.008304376,0.047,0.17233621,-0.216889472,-0.210316511
-7.035753501,1.294679064,1.008839262,1.72E-30,0.282,0.139304478,2.71661,0.299719888,0.15835141,-0.019799511,0.092,0.093430163,-0.086078651,0.239724498
-8.368138739,1.360901328,88.30613838,8.91E-107,0.2025,0.10936126,2.66874,0.328828829,0.158774373,-0.013068768,0.076,0.127509461,0.342234988,-0.188235392
-7.041709453,1.280344422,55.89066614,4.20E-47,0.2445,0.124656739,2.334864,0.314427861,0.156626506,-0.017702625,0.085,0.087544692,0.095610909,-0.1943819
-7.274346471,0.889337521,263.3070474,6.42E-53,0.09425,0.048686383,4.742163,0.272227314,0.164556962,-0.006692888,0.032,0.119550095,0.57577251,0.641277557
-7.250247312,0.878474593,243.1379799,1.02E-59,0.185,0.095192282,17.427869,0.27688172,0.125401929,-0.013129522,0.052,0.14157439,1.017735469,1.058148765
-6.801409662,1.807444444,270.3056261,5.30E-170,1.44,0.806773673,0.41794,0.300483092,0.195002048,-0.118618597,0.507,0.123470935,0.83337328,-0.051302921
-7.014913696,1.613907229,66.04443374,1.47E-100,0.185,0.095248653,4.3662,0.337711069,0.159744409,-0.013578022,0.065,0.121151245,-0.03120005,-0.18207662
-6.717359706,1.589041047,94.36437538,3.10E-79,0.35275,0.189319428,0.412362,0.341306348,0.138933764,-0.028183607,0.135,0.149213546,0.185283248,-0.31311532
-7.102045998,1.769809942,168.2993499,2.90E-77,0.38375,0.173355827,0.20897,0.25574977,0.109375,-0.02440928,0.092,0.118785665,0.772514484,1.345153173
-7.416547985,1.367051072,82.86820782,1.62E-35,0.26275,0.13637421,0.407108,0.304222649,0.16359447,-0.018387828,0.0925,0.138689634,-0.068861663,0.541662071
-8.319735238,1.345807701,165.4932405,4.85E-115,0.1905,0.098914212,16.618305,0.333333333,0.205438066,-0.011889106,0.074,0.130988681,0.066174222,-0.52487135
-5.307830798,1.381513474,14511.91556,1.33E-08,0.14125,0.076288866,0.011157,0.180608365,0.125,-0.01437289,0.037,0.077355929,-2.075924843,10.22480319
-5.593333333,0.591342818,0.499416409,1.04E-07,0.1525,0.092751983,0.173808,0.155555556,0.150684932,-0.016582595,0.041,0.132215069,-2.656326993,19.19155876
-4.839023232,0.741374098,0.997807715,8.90E-05,0.2785,0.125554988,0.148044,0.194949495,0.104,-0.025946349,0.052,0.099130737,-0.739122745,6.598580466
-3.836175134,0.748022967,14470.09104,1.60E-13,0.5685,0.276748916,0.635136,0.302139037,0.139225182,-0.072141888,0.1665,0.147135186,-1.071257415,3.784313061
-6.164354138,1.189962582,534.384182,1.47E-08,0.117,0.05785497,1.53162,0.160108548,0.128,-0.009385407,0.021,0.139037594,-3.215627342,19.79715602
-4.542002915,0.440785775,0.174561226,0.598772812,0.2735,0.130440977,0.912731,0.262390671,0.112385321,-0.028718823,0.072,0.11726467,-0.506860169,2.954297049
-3.313557742,1.195653682,1684.669028,7.40E-08,0.695,0.300862792,0.011134,0.230111206,0.097586569,-0.09079751,0.131,0.083245195,-0.725040277,4.366155821
-3.082590238,0.846251697,410.0134445,0.142384269,0.70025,0.3355645,0.16118,0.232690125,0.110091743,-0.108857965,0.164,0.078510216,-0.319135844,3.23487968
-3.647046281,0.993441219,1109.383248,7.73E-11,0.726,0.322618806,2.375832,0.292561983,0.09580292,-0.088460299,0.156,0.164295665,-0.920061927,3.036858545
-4.786883224,0.626414964,1102.45968,0.008636249,0.32525,0.162717763,5.170074,0.149671053,0.104712042,-0.033992424,0.059,0.102101417,-2.837796666,16.6140385
-6.813586093,1.385349278,0.499383142,1.56E-15,0.04225,0.021798844,0.011135,0.228476821,0.134328358,-0.00319932,0.012,0.139572415,-1.156598717,5.639106277
-3.92635124,0.782530393,65.00119302,0.450835128,0.34625,0.144935967,0.938333,0.239669421,0.104166667,-0.036913653,0.061,0.089008286,-0.877633821,3.882888791
-4.269596045,0.772441905,0.068348401,0.573436271,0.3965,0.184376232,0.053021,0.209981168,0.11509434,-0.043183531,0.0845,0.060291816,-1.183746383,7.737000654
-3.011234513,0.558088631,0.248003504,0.354371568,0.7445,0.358799292,0.956308,0.247787611,0.112054329,-0.119153553,0.19,0.143854813,-0.320351713,2.333880129
-3.956155642,0.797481955,0.05103697,0.134264556,0.6635,0.311185544,0.039768,0.212062257,0.115053763,-0.07865857,0.151,0.071556763,-1.060706873,4.136963131
-4.282116216,0.889781633,2513.469652,1.10E-19,0.4045,0.18017748,7.347592,0.235135135,0.089193825,-0.042076738,0.063,0.264733129,-1.398049602,3.203452163
-4.599268434,1.690907034,0.332774129,8.27E-10,0.18625,0.092569153,0.011135,0.245236123,0.136690647,-0.02012693,0.052,0.112232782,-0.722437903,5.533240669
-4.138590412,1.206145769,1.019878334,0.100072521,0.279,0.139688587,0.011134,0.206055509,0.12590799,-0.033752697,0.068,0.048491972,-0.809879789,7.403844465
-3.086177215,0.963810794,0.106608169,0.078391484,1.0705,0.443403829,0.925717,0.273417722,0.125183016,-0.143674131,0.234,0.085256902,-0.304095159,2.316746907
-4.77422027,0.63525173,0.333436659,0.024137059,0.2325,0.11848335,1.50817,0.194594595,0.104790419,-0.02481732,0.051,0.097813101,-1.581865603,9.312395329
-3.783349462,0.607617365,2912.003542,0.00032066,0.546,0.256296191,0.011157,0.215651135,0.111260054,-0.067743198,0.111,0.0696046,-0.617531823,6.291119881
-5.071161333,0.964301229,578.8036416,8.66E-16,0.3655,0.155008049,0.347616,0.184,0.081761006,-0.030566578,0.058,0.178284419,-2.037327283,7.700612638
-5.005164414,0.717465131,0.99794819,1.24E-08,0.25825,0.114983675,2.777778,0.162162162,0.075566751,-0.022973007,0.0425,0.175158033,-1.668645448,5.055390232
-5.372690096,0.81952571,0.998107436,7.92E-06,0.2775,0.128981473,0.926562,0.274760383,0.086021505,-0.02400687,0.06,0.143247814,0.39183462,1.107796254
-3.810913947,0.598688393,1.001035446,0.000697416,0.441,0.200827491,0.912592,0.234421365,0.079315708,-0.052697986,0.09,0.151893977,-0.799556489,3.432606535
-5.771917102,0.63376978,453.4973612,1.98E-16,0.249,0.118260346,0.011157,0.17689295,0.111111111,-0.02048892,0.047,0.101287048,-0.55100782,9.808329899
-3.814511173,1.180649866,0.21949951,0.832788676,0.722,0.34372756,0.928994,0.162011173,0.079021637,-0.090110513,0.119,0.098587311,0.815737466,7.655832445
-3.25352139,1.48353861,0.997633204,0.012847593,1.079,0.45335466,0.923391,0.213903743,0.096732864,-0.139342763,0.1955,0.146819358,-0.875873277,3.037199353
-4.520372603,0.757784998,2404.728819,6.79E-14,0.34275,0.150909565,7.71435,0.22739726,0.096491228,-0.03338432,0.067,0.162277438,-1.243357617,5.691895395
-4.888773492,1.264233515,0.066038382,0.773432127,0.227,0.112039686,0.153414,0.183976261,0.123376623,-0.02291775,0.05,0.061061596,-0.752621513,8.538156848
-3.405434426,1.23199797,2411.68184,0.006741292,0.65325,0.301907533,0.173808,0.24863388,0.126153846,-0.088654631,0.1665,0.11487266,-0.424545246,1.991298602
-3.987607008,0.988079774,0.184034108,0.597621909,0.3465,0.163881672,0.036667,0.226325758,0.097415507,-0.041097749,0.076,0.072269601,-0.598309939,4.851448882
-2.358839763,1.081699394,0.120119459,0.185923145,0.968,0.455818165,0.933264,0.308605341,0.113005051,-0.193238291,0.248,0.104307309,-0.184950517,1.280502871
-2.987071594,0.833928406,0.207049273,0.296280875,0.6895,0.299986546,0.925926,0.233256351,0.110651499,-0.100428308,0.146,0.101220717,-0.63455599,3.245363759
-5.658639257,0.793796913,833.3450865,6.16E-11,0.165,0.070331141,6.424446,0.114058355,0.069767442,-0.012428985,0.021,0.215427932,-2.724467287,9.20008733
-3.610498861,1.146379558,0.336690857,0.169731069,0.5635,0.259080192,0.915382,0.186788155,0.090801887,-0.07175745,0.118,0.052823188,-0.980312692,4.999608492
-3.030955947,1.098797225,0.200263342,0.322015425,0.8315,0.363546694,0.160776,0.226872247,0.101045296,-0.119944565,0.173,0.037479026,-0.540161216,3.688293566
-3.614115573,1.083920916,0.199689355,0.092179648,0.653,0.307822268,0.055718,0.22331048,0.104234528,-0.085172226,0.134,0.053272771,-0.950268007,6.656180071
-4.049622306,0.822412277,607.4122425,1.20E-05,0.584,0.274810441,0.082106,0.248359888,0.117519042,-0.067860758,0.146,0.088190781,-0.637069405,2.629017493
-5.257146798,1.377230824,350.011477,9.06E-17,0.39225,0.173913605,0.140058,0.160591133,0.090265487,-0.033081367,0.067,0.120109771,-1.446676238,4.995629908
-4.443993476,0.75445276,0.199440362,0.001610169,0.3435,0.15491447,0.034467,0.201304753,0.119638826,-0.034859293,0.074,0.09096541,0.137100421,5.375856491
-3.320861953,1.435205289,2.043674518,0.578138923,0.657,0.32058261,0.011134,0.255892256,0.12944664,-0.096535964,0.171,0.06928537,0.134113675,2.412290902
-2.673529274,1.017735227,0.087294453,0.810218518,1.0555,0.517654303,0.929329,0.259953162,0.125,-0.193622082,0.264,0.090931814,-0.556434069,2.326765106
-5.854520418,1.017684638,1.000232902,6.60E-07,0.16925,0.079419719,0.046273,0.20702754,0.112,-0.013565538,0.038,0.115825807,-1.040659196,6.035241854
-6.357403879,1.045184764,0.992097146,1.85E-10,0.066,0.038461515,0.022314,0.150598973,0.126315789,-0.006049877,0.015,0.080752167,-2.635204381,30.0773457
-4.105216959,0.715284526,1.000207303,6.32E-17,0.6045,0.310078564,0.011169,0.254385965,0.113496933,-0.075532808,0.1505,0.119468774,-0.918928091,3.656249732
-2.655494382,0.870264034,0.090650087,0.555461683,1.13025,0.511107914,0.089838,0.271705822,0.122710623,-0.192471849,0.278,0.042522251,-0.565307855,2.52709272
-2.828727011,1.001401054,0.436783327,0.435975007,0.814,0.359991615,0.932199,0.215517241,0.091071429,-0.127262763,0.1475,0.068259703,-1.209427687,4.307617504
-6.271998048,0.987283079,14511.91556,2.82E-123,0.6965,0.326437575,0.011157,0.089785296,0.014722537,-0.052046823,0.018,0.238363544,-4.067988346,16.89171425
-3.740766871,0.808818636,0.996105594,1.77E-06,0.534,0.27984732,7.345832,0.306748466,0.142533937,-0.074810147,0.157,0.182715987,-0.646387725,1.785351343
-4.790407407,-0.166031351,0.997026512,6.53E-08,0.357,0.170771806,3.48824,0.156378601,0.096846847,-0.035648702,0.065,0.1341647,-1.458263874,9.950057657
-5.328124161,0.718780924,1550.507299,0.000325993,0.25875,0.098266082,6.515425,0.17114094,0.107744108,-0.018442904,0.0415,0.16973923,-1.208196981,5.088012133
-2.998151125,1.173525673,0.12172247,0.792722981,0.7725,0.357952513,0.146551,0.239013934,0.115146147,-0.119391084,0.183,0.039033588,-0.030734555,2.722194897
-3.555188119,0.753172403,14331.97583,0.240147588,0.5895,0.260679154,0.887801,0.206270627,0.116731518,-0.073323589,0.131,0.091009672,-0.835794505,4.251455067
-6.759676218,1.173679122,0.997531442,1.35E-10,0.1095,0.06878378,0.046273,0.055396371,0.12037037,-0.010175603,0.017,0.138048009,-3.56053594,30.53332831
-4.138580544,-0.192235011,1171.191126,3.14E-07,0.757,0.341759214,0.428751,0.239539749,0.08668454,-0.082578848,0.1285,0.137061484,-1.170152863,3.639960713
-4.977640577,0.631325321,333.7318734,0.335940523,0.375,0.179242247,0.140058,0.198764161,0.122370937,-0.03600948,0.085,0.057530497,-1.16068644,4.664188634
-3.434355932,0.386477401,0.328488877,0.913088689,0.71625,0.298904408,0.960775,0.214689266,0.077375122,-0.087033614,0.112,0.106831142,-1.377640025,4.595290271
-3.398136646,0.936055467,0.094583356,0.854717296,0.5695,0.271342636,0.164225,0.240165631,0.098987627,-0.079850419,0.1265,0.065545102,-0.657655743,4.49674264
-3.729696319,1.044782209,772.9530766,0.031426,0.48025,0.227995836,1.855486,0.205521472,0.089644513,-0.061129866,0.081,0.131887989,-2.085449462,10.18350733
-3.66088621,1.345713984,514.4412152,9.66E-05,0.679,0.310982824,0.055718,0.228543877,0.084139265,-0.084947416,0.129,0.097522284,-0.88347391,3.670020475
-3.981660377,0.83069956,0.998683071,0.00664168,0.481,0.232456524,0.791944,0.242138365,0.132290185,-0.058381806,0.13,0.079258956,0.003483372,3.425725011
-4.796280805,1.290531747,0.332686508,2.00E-09,0.21,0.100881051,0.011123,0.203688181,0.109271523,-0.021033183,0.046,0.105903226,-1.334947075,7.71019263
-3.897957665,0.912493812,3627.978889,6.00E-104,0.536,0.281345458,0.022338,0.277100706,0.142372881,-0.072177659,0.16,0.246749954,-0.649774123,2.453807257
-3.375825521,0.744940437,0.497357912,0.868900292,0.5955,0.27212603,0.924687,0.1875,0.136986301,-0.080610218,0.132,0.095814708,-0.79192175,4.679401064
-5.840746667,0.506025655,0.996948146,1.42E-28,0.504,0.323278322,109.97266,0.648888889,0.059123344,-0.055348801,0.048,0.42749578,-1.092120084,-0.163263204
-4.534947059,0.464405542,0.499991167,1.55E-06,0.35,0.142085983,20.120142,0.205882353,0.074656189,-0.031331343,0.0445,0.26745733,-1.333723364,4.128106094
-5.655972407,1.347548685,0.997256384,2.12E-13,0.1625,0.093740528,0.036667,0.137012369,0.12037037,-0.016573724,0.036,0.096386838,-2.440726084,17.69291493
-4.598069524,1.1447145,767.2575695,4.77E-07,0.33725,0.157034452,0.068934,0.157142857,0.097560976,-0.034152257,0.062,0.126745866,-1.991514395,9.912058261
-3.429805405,0.5939228,0.998039734,0.001163812,0.7665,0.399722667,0.938646,0.318918919,0.16374269,-0.116543833,0.249,0.192785454,-0.559633882,1.621294708
-3.734113977,0.87035685,132.7537417,1.66E-22,0.4905,0.250441559,0.278925,0.288685524,0.10678392,-0.067068536,0.1145,0.170570656,-1.197371419,5.248191378
-4.699803704,0.739071296,114.8419924,0.799079499,0.2155,0.105820333,0.711435,0.17037037,0.103806228,-0.022515905,0.039,0.084484568,-1.941172859,12.95654318
-3.607079602,0.509055815,0.212563115,0.26919554,1.32525,0.53307448,0.791446,0.351575456,0.088037634,-0.147785616,0.187,0.064744581,-1.907373665,7.598391151
-5.236374653,1.110712716,1.060980642,0.939267603,0.18625,0.092401485,0.041053,0.166512488,0.119834711,-0.01764608,0.039,0.04645864,-0.697605187,8.641782764
